date,home_team,away_team,home_team_continent,away_team_continent,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score
2016-08-24,Honduras,Nicaragua,NorthAmerica,NorthAmerica,84,107,390,340,1,0,Friendly,SanPedroSula,Honduras,False,No,Win,nan,nan,72.0,64.3,68.5,nan,nan,nan
2016-08-24,KoreaDPR,UnitedArabEmirates,Asia,Asia,99,74,354,483,2,0,Friendly,Shanghai,ChinaPR,True,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-08-24,SaudiArabia,Laos,Asia,Asia,61,177,539,106,4,0,Friendly,Doha,Qatar,True,No,Win,72.0,nan,73.8,75.3,73.8,nan,nan,nan
2016-08-24,Uzbekistan,BurkinaFaso,Asia,Africa,55,73,560,486,1,0,Friendly,Tashkent,Uzbekistan,False,No,Win,nan,nan,nan,nan,nan,69.0,66.7,74.0
2016-08-27,Tajikistan,Syria,Asia,Asia,144,105,222,340,0,0,Friendly,Khujand,Tajikistan,False,No,Draw,nan,nan,nan,nan,nan,nan,nan,nan
2016-08-28,DominicanRepublic,PuertoRico,NorthAmerica,NorthAmerica,138,114,243,332,5,0,Friendly,SanCristóbal,DominicanRepublic,False,No,Win,nan,66.0,nan,nan,nan,nan,nan,nan
2016-08-30,Egypt,Guinea,Africa,Africa,43,66,631,521,1,1,Friendly,Alexandria,Egypt,False,No,Draw,72.0,nan,68.2,74.0,75.2,70.8,70.7,75.0
2016-08-30,KyrgyzRepublic,Kazakhstan,Asia,Europe,105,96,340,358,2,0,Friendly,Bishkek,KyrgyzRepublic,False,No,Win,70.0,nan,nan,nan,nan,nan,nan,nan
2016-08-30,Uganda,Kenya,Africa,Africa,65,88,525,380,0,0,Friendly,Kampala,Uganda,False,No,Draw,nan,68.0,nan,nan,nan,nan,nan,nan
2016-08-31,Albania,Morocco,Europe,Africa,37,53,739,573,0,0,Friendly,Shkodër,Albania,False,No,Draw,73.0,70.0,70.8,69.7,72.0,77.0,74.7,78.8
2016-08-31,CzechRepublic,Armenia,Europe,Europe,34,102,768,348,3,0,Friendly,MladáBoleslav,CzechRepublic,False,No,Win,85.0,nan,75.5,73.7,76.2,nan,nan,72.2
2016-08-31,Denmark,Liechtenstein,Europe,Europe,44,182,630,88,5,0,Friendly,Horsens,Denmark,False,No,Win,76.0,62.0,78.8,76.0,78.8,nan,nan,nan
2016-08-31,Estonia,Malta,Europe,Europe,117,176,322,109,1,1,Friendly,Pärnu,Estonia,False,No,Draw,64.0,nan,nan,nan,nan,nan,nan,nan
2016-08-31,Germany,Finland,Europe,Europe,4,61,1319,539,2,0,Friendly,Mönchengladbach,Germany,False,No,Win,90.0,72.0,84.8,81.7,86.8,71.5,69.0,76.0
2016-08-31,RepublicofIreland,Oman,Europe,Asia,31,107,800,339,4,0,Friendly,Dublin,RepublicofIreland,False,No,Win,75.0,71.0,76.8,76.0,77.0,nan,nan,nan
2016-08-31,Lebanon,Jordan,Asia,Asia,149,79,208,436,1,1,Friendly,Beirut,Lebanon,False,No,Draw,58.0,nan,nan,nan,nan,nan,nan,nan
2016-08-31,Norway,Belarus,Europe,Europe,50,70,588,506,0,1,Friendly,Oslo,Norway,False,No,Lose,73.0,70.0,73.2,74.3,74.8,67.0,nan,70.0
2016-08-31,Turkey,Russia,Europe,Europe,19,38,915,728,0,0,Friendly,Antalya,Turkey,False,No,Draw,80.0,81.0,78.2,77.3,81.0,78.8,76.0,79.8
2016-09-01,Argentina,Uruguay,SouthAmerica,SouthAmerica,1,12,1584,1129,1,0,FIFAWorldCupqualification,Mendoza,Argentina,False,No,Win,82.0,83.0,83.8,90.0,84.2,82.8,85.0,78.2
2016-09-01,Australia,Iraq,Oceania,Asia,57,113,549,336,2,0,FIFAWorldCupqualification,Perth,Australia,False,No,Win,79.0,nan,71.8,73.7,74.5,66.5,nan,68.0
2016-09-01,Bahrain,Singapore,Asia,Asia,126,159,289,166,3,1,Friendly,Riffa,Bahrain,False,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-01,Belgium,Spain,Europe,Europe,2,8,1400,1165,0,2,Friendly,Brussels,Belgium,False,No,Lose,89.0,90.0,83.8,86.7,82.5,86.2,85.3,86.8
2016-09-01,Bolivia,Peru,SouthAmerica,SouthAmerica,110,33,338,777,0,3,FIFAWorldCupqualification,LaPaz,Bolivia,False,No,Lose,66.0,74.0,68.0,70.0,68.5,73.5,73.7,73.0
2016-09-01,Colombia,Venezuela,SouthAmerica,SouthAmerica,3,46,1330,620,2,0,FIFAWorldCupqualification,Barranquilla,Colombia,False,No,Win,79.0,72.0,78.2,81.3,81.2,74.8,76.3,76.0
2016-09-01,Ecuador,Brazil,SouthAmerica,SouthAmerica,17,9,1001,1155,0,3,FIFAWorldCupqualification,Quito,Ecuador,False,No,Lose,74.0,83.0,73.8,76.0,76.2,86.5,87.0,84.0
2016-09-01,HongKong,Cambodia,Asia,Asia,147,180,212,99,4,2,Friendly,Kowloon,HongKong,False,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-01,IRIran,Qatar,Asia,Asia,39,80,674,424,2,0,FIFAWorldCupqualification,Tehran,IRIran,False,No,Win,71.0,nan,nan,72.0,nan,nan,nan,nan
2016-09-01,Italy,France,Europe,Europe,10,7,1155,1188,1,3,Friendly,Bari,Italy,False,No,Lose,88.0,88.0,85.8,82.7,84.0,83.8,87.0,85.2
2016-09-01,Japan,UnitedArabEmirates,Asia,Asia,49,74,594,483,1,2,FIFAWorldCupqualification,Saitama,Japan,False,No,Lose,73.0,nan,74.5,76.3,79.5,nan,nan,nan
2016-09-01,KoreaRepublic,ChinaPR,Asia,Asia,48,78,608,445,3,2,FIFAWorldCupqualification,Seoul,KoreaRepublic,False,No,Win,74.0,73.0,74.0,75.3,77.2,70.0,72.0,71.0
2016-09-01,Maldives,Bangladesh,Africa,Asia,174,183,114,84,5,0,Friendly,Malé,Maldives,False,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-01,Netherlands,Greece,Europe,Europe,26,52,848,579,1,2,Friendly,Eindhoven,Netherlands,False,No,Lose,81.0,82.0,80.8,80.7,83.0,81.0,77.3,77.8
2016-09-01,Paraguay,Chile,SouthAmerica,SouthAmerica,42,5,636,1316,2,1,FIFAWorldCupqualification,Asunción,Paraguay,False,No,Win,76.0,85.0,76.0,77.0,77.0,77.8,80.0,82.0
2016-09-01,SaudiArabia,Thailand,Asia,Asia,61,120,539,305,1,0,FIFAWorldCupqualification,Riyadh,SaudiArabia,False,No,Win,73.0,nan,72.5,70.7,72.2,nan,nan,nan
2016-09-01,Uzbekistan,Syria,Asia,Asia,55,105,560,340,1,0,FIFAWorldCupqualification,Tashkent,Uzbekistan,False,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-02,ElSalvador,Mexico,NorthAmerica,NorthAmerica,137,14,243,1041,1,3,FIFAWorldCupqualification,SanSalvador,ElSalvador,False,No,Lose,nan,80.0,nan,nan,nan,78.8,80.7,80.8
2016-09-02,Haiti,CostaRica,NorthAmerica,NorthAmerica,101,21,348,883,0,1,FIFAWorldCupqualification,Port-au-Prince,Haiti,False,No,Lose,nan,85.0,66.8,nan,66.8,75.5,68.3,76.8
2016-09-02,Honduras,Canada,NorthAmerica,NorthAmerica,84,100,390,350,2,1,FIFAWorldCupqualification,SanPedroSula,Honduras,False,No,Win,nan,65.0,71.2,68.3,66.0,67.5,71.3,72.8
2016-09-02,Latvia,Luxembourg,Europe,Europe,110,145,338,218,3,1,Friendly,Riga,Latvia,False,No,Win,66.0,66.0,nan,68.0,nan,66.5,nan,nan
2016-09-02,Panama,Jamaica,NorthAmerica,NorthAmerica,69,71,507,491,2,0,FIFAWorldCupqualification,PanamaCity,Panama,False,No,Win,nan,72.0,67.5,66.3,68.5,73.0,72.0,69.8
2016-09-02,SouthAfrica,Mauritania,Africa,Africa,64,104,528,343,1,1,AfricanCupofNationsqualification,Nelspruit,SouthAfrica,False,No,Draw,76.0,nan,73.0,72.7,75.0,nan,nan,nan
2016-09-02,St.VincentandtheGrenadines,USA,NorthAmerica,NorthAmerica,156,26,181,848,0,6,FIFAWorldCupqualification,Kingstown,St.VincentandtheGrenadines,False,No,Lose,nan,81.0,nan,nan,nan,77.5,74.3,75.8
2016-09-02,Sudan,Gabon,Africa,Africa,141,96,231,359,1,2,Friendly,Khartoum,Sudan,False,No,Lose,nan,72.0,nan,nan,nan,70.8,nan,73.5
2016-09-02,TrinidadandTobago,Guatemala,SouthAmerica,NorthAmerica,68,82,510,393,2,2,FIFAWorldCupqualification,PortofSpain,TrinidadandTobago,False,No,Draw,nan,73.0,66.8,nan,nan,nan,nan,nan
2016-09-03,Angola,Madagascar,Africa,Africa,132,129,259,273,1,1,AfricanCupofNationsqualification,Luanda,Angola,False,No,Draw,nan,nan,69.8,71.3,nan,nan,nan,nan
2016-09-03,Cameroon,Gambia,Africa,Africa,54,163,570,154,2,0,AfricanCupofNationsqualification,Limbé,Cameroon,False,No,Win,80.0,nan,80.2,78.3,76.8,67.5,64.3,69.2
2016-09-03,CaboVerde,Libya,Africa,Africa,58,93,545,366,0,1,AfricanCupofNationsqualification,Praia,CaboVerde,False,No,Lose,63.0,nan,68.8,75.0,73.5,nan,66.0,nan
2016-09-03,Ethiopia,Seychelles,Africa,Africa,130,183,269,85,2,1,AfricanCupofNationsqualification,Hawassa,Ethiopia,False,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-03,Ghana,Rwanda,Africa,Africa,35,121,749,302,1,1,AfricanCupofNationsqualification,Accra,Ghana,False,No,Draw,69.0,nan,75.5,76.7,78.0,nan,nan,nan
2016-09-03,India,PuertoRico,Asia,NorthAmerica,152,114,199,332,4,1,Friendly,Bombay,India,False,No,Win,65.0,67.0,60.0,64.0,58.0,nan,nan,nan
2016-09-03,"CôtedIvoire",SierraLeone,Africa,Africa,36,88,747,381,1,1,AfricanCupofNationsqualification,Bouaké,"CôtedIvoire",False,No,Draw,70.0,nan,80.2,81.0,79.2,nan,71.0,nan
2016-09-03,Mozambique,Mauritius,Africa,Africa,98,142,356,224,1,0,AfricanCupofNationsqualification,Maputo,Mozambique,False,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-03,Nigeria,Tanzania,Africa,Africa,67,124,513,295,1,0,AfricanCupofNationsqualification,Uyo,Nigeria,False,No,Win,83.0,nan,74.5,77.3,76.2,nan,nan,nan
2016-09-03,Senegal,Namibia,Africa,Africa,41,121,654,302,2,0,AfricanCupofNationsqualification,Dakar,Senegal,False,No,Win,72.0,nan,79.2,78.3,77.8,nan,nan,nan
2016-09-04,Algeria,Lesotho,Africa,Africa,32,146,781,214,6,0,AfricanCupofNationsqualification,Blida,Algeria,False,No,Win,69.0,nan,76.0,82.0,78.5,nan,nan,nan
2016-09-04,Bahrain,Jordan,Asia,Asia,126,79,289,436,0,0,Friendly,IsaTown,Bahrain,False,No,Draw,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-04,BurkinaFaso,Botswana,Africa,Africa,73,90,486,378,2,1,AfricanCupofNationsqualification,Ouagadougou,BurkinaFaso,False,No,Win,nan,nan,nan,nan,74.5,nan,nan,nan
2016-09-04,Congo,Guinea-Bissau,Africa,Africa,63,75,533,473,1,0,AfricanCupofNationsqualification,Brazzaville,Congo,False,No,Win,66.0,nan,71.8,65.3,71.8,nan,70.3,70.0
2016-09-04,CongoDR,CentralAfricanRepublic,Africa,Africa,56,87,553,386,4,1,AfricanCupofNationsqualification,Kinshasa,CongoDR,False,No,Win,69.0,60.0,73.5,77.3,76.2,nan,nan,nan
2016-09-04,CzechRepublic,NorthernIreland,Europe,Europe,34,28,768,822,0,0,FIFAWorldCupqualification,Prague,CzechRepublic,False,No,Draw,88.0,70.0,76.5,76.0,77.8,74.8,71.0,73.2
2016-09-04,Denmark,Armenia,Europe,Europe,44,102,630,348,1,0,FIFAWorldCupqualification,Copenhagen,Denmark,False,No,Win,81.0,nan,79.0,76.3,80.2,nan,65.3,75.0
2016-09-04,EquatorialGuinea,SouthSudan,Africa,Africa,85,153,389,197,4,0,AfricanCupofNationsqualification,Malabo,EquatorialGuinea,False,No,Win,65.0,nan,nan,nan,nan,nan,nan,nan
2016-09-04,Kazakhstan,Poland,Europe,Europe,96,16,358,1011,2,2,FIFAWorldCupqualification,Astana,Kazakhstan,False,No,Draw,nan,80.0,nan,nan,nan,78.8,81.3,79.5
2016-09-04,Lithuania,Slovenia,Europe,Europe,125,59,293,542,2,2,FIFAWorldCupqualification,Vilnius,Lithuania,False,No,Draw,78.0,87.0,nan,nan,nan,76.2,75.7,76.8
2016-09-04,Malawi,Eswatini,Africa,Africa,127,103,285,344,1,0,AfricanCupofNationsqualification,Blantyre,Malawi,False,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-04,Malta,Scotland,Europe,Europe,176,51,109,583,1,5,FIFAWorldCupqualification,Attard,Malta,False,No,Lose,nan,76.0,nan,nan,nan,74.0,74.3,76.2
2016-09-04,Norway,Germany,Europe,Europe,50,4,588,1319,0,3,FIFAWorldCupqualification,Oslo,Norway,False,No,Lose,77.0,92.0,74.8,72.7,76.2,87.2,81.3,88.0
2016-09-04,Romania,Montenegro,Europe,Europe,25,95,855,364,1,1,FIFAWorldCupqualification,Cluj,Romania,False,No,Draw,77.0,55.0,76.0,74.7,75.2,75.5,77.0,69.0
2016-09-04,SanMarino,Azerbaijan,Europe,Europe,200,136,19,252,0,1,FIFAWorldCupqualification,Serravalle,SanMarino,False,No,Lose,nan,68.0,nan,nan,nan,nan,nan,64.8
2016-09-04,Slovakia,England,Europe,Europe,24,13,866,1107,0,1,FIFAWorldCupqualification,Trnava,Slovakia,False,No,Lose,73.0,84.0,78.0,68.7,78.0,83.5,83.3,82.0
2016-09-04,Tunisia,Liberia,Africa,Africa,45,92,627,369,4,1,AfricanCupofNationsqualification,Monastir,Tunisia,False,No,Win,55.0,nan,74.5,72.3,75.0,nan,nan,nan
2016-09-04,Uganda,Comoros,Africa,Africa,65,155,525,190,1,0,AfricanCupofNationsqualification,Kampala,Uganda,False,No,Win,nan,72.0,nan,61.0,nan,nan,nan,65.5
2016-09-04,Zambia,Kenya,Africa,Africa,91,88,375,380,1,1,AfricanCupofNationsqualification,Ndola,Zambia,False,No,Draw,nan,67.0,nan,nan,nan,nan,nan,70.0
2016-09-05,Albania,NorthMacedonia,Europe,Europe,37,138,739,243,2,1,FIFAWorldCupqualification,Shkodër,Albania,False,No,Win,75.0,70.0,73.2,69.3,72.8,nan,70.0,65.5
2016-09-05,Croatia,Turkey,Europe,Europe,15,19,1022,915,1,1,FIFAWorldCupqualification,Zagreb,Croatia,False,No,Draw,83.0,81.0,81.0,80.0,84.5,80.2,78.0,81.2
2016-09-05,Finland,Kosovo,Europe,Europe,61,190,539,65,1,1,FIFAWorldCupqualification,Turku,Finland,False,No,Draw,78.0,72.0,72.0,74.0,72.8,67.0,72.7,71.8
2016-09-05,Georgia,Austria,Europe,Europe,118,22,317,874,1,2,FIFAWorldCupqualification,Tbilisi,Georgia,False,No,Lose,73.0,75.0,71.0,64.7,74.0,78.0,74.7,81.8
2016-09-05,Israel,Italy,Europe,Europe,76,10,470,1155,1,3,FIFAWorldCupqualification,Haifa,Israel,False,No,Lose,nan,88.0,nan,73.3,74.8,85.8,82.7,84.0
2016-09-05,Lebanon,Afghanistan,Asia,Asia,149,150,208,206,2,0,Friendly,Beirut,Lebanon,False,No,Win,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-05,Serbia,RepublicofIreland,Europe,Europe,47,31,611,800,2,2,FIFAWorldCupqualification,Belgrade,Serbia,False,No,Draw,76.0,76.0,80.2,77.0,80.8,77.2,76.7,78.0
2016-09-05,Spain,Liechtenstein,Europe,Europe,8,182,1165,88,8,0,FIFAWorldCupqualification,León,Spain,False,No,Win,90.0,64.0,86.2,85.3,86.8,nan,nan,nan
2016-09-05,Ukraine,Iceland,Europe,Europe,30,23,800,870,1,1,FIFAWorldCupqualification,Kyiv,Ukraine,False,No,Draw,80.0,67.0,77.2,76.3,77.8,71.0,74.0,76.2
2016-09-05,Wales,Moldova,Europe,Europe,11,165,1136,151,4,0,FIFAWorldCupqualification,Cardiff,Wales,False,No,Win,75.0,nan,78.0,77.0,77.2,nan,nan,nan
2016-09-06,Andorra,Latvia,Europe,Europe,203,110,11,338,0,1,FIFAWorldCupqualification,SantJuliàdeLòria,Andorra,False,No,Lose,nan,66.0,nan,nan,nan,nan,68.0,nan
2016-09-06,Bangladesh,Bhutan,Asia,Asia,183,192,84,63,0,0,AFCAsianCupqualification,Dhaka,Bangladesh,False,No,Draw,nan,nan,nan,nan,nan,nan,nan,nan
2016-09-06,Belarus,France,Europe,Europe,70,7,506,1188,0,0,FIFAWorldCupqualification,Barysaw,Belarus,False,No,Draw,69.0,88.0,71.0,nan,69.5,83.8,87.0,85.2
2016-09-06,BosniaandHerzegovina,Estonia,Europe,Europe,29,117,813,322,5,0,FIFAWorldCupqualification,Zenica,BosniaandHerzegovina,False,No,Win,83.0,63.0,76.5,78.0,79.5,69.5,nan,nan
2016-09-06,Brazil,Colombia,SouthAmerica,SouthAmerica,9,3,1155,1330,2,1,FIFAWorldCupqualification,Manaus,Brazil,False,No,Win,83.0,79.0,86.5,87.0,84.0,78.2,81.3,81.2
2016-09-06,Bulgaria,Luxembourg,Europe,Europe,77,145,445,218,4,3,FIFAWorldCupqualification,Sofia,Bulgaria,False,No,Win,74.0,66.0,70.5,67.3,73.8,66.5,nan,nan
2016-09-06,Cameroon,Gabon,Africa,Africa,54,96,570,359,2,1,Friendly,Limbé,Cameroon,False,No,Win,80.0,72.0,80.2,78.3,76.8,70.8,nan,73.5
2016-09-06,Canada,ElSalvador,NorthAmerica,NorthAmerica,100,137,350,243,3,1,FIFAWorldCupqualification,Vancouver,Canada,False,No,Win,65.0,nan,67.5,71.3,72.8,nan,nan,nan
2016-09-06,Chile,Bolivia,SouthAmerica,SouthAmerica,5,110,1316,338,3,0,FIFAWorldCupqualification,Santiago,Chile,False,No,Win,85.0,66.0,77.8,80.0,82.0,68.0,70.0,68.5
