Settore,Numero_Aziende,Addetti,Percentuale_Totale,Comune
Amministrazione,47,Addetti,32.4,Rocca di Papa
Altro,184,Addetti,55.1,Rocca di Papa
Industrie,69,Addetti,57.2,Castelliri
Servizi,77,Addetti,13.5,Castelliri
Amministrazione,14,Addetti,6.2,Castelliri
Altro,51,Addetti,12.4,Castelliri
Industrie,30,Addetti,13.2,Secugnago
Servizi,23,Addetti,4.3,Secugnago
Amministrazione,10,Addetti,9.5,Secugnago
Altro,32,Addetti,12.4,Secugnago
Industrie,1804,Addetti,1.2862,Monza
Servizi,2644,Addetti,0.8316000000000001,Monza
Amministrazione,387,Addetti,1.0574,Monza
Altro,4715,Addetti,2.2152000000000003,Monza
Industrie,25,Addetti,23.7,Meana Sardo
Servizi,39,Addetti,5.5,Meana Sardo
Amministrazione,17,Addetti,4.0,Meana Sardo
Altro,34,Addetti,9.4,Meana Sardo
Industrie,693,Addetti,0.2837,Misterbianco
Servizi,894,Addetti,0.3452,Misterbianco
Amministrazione,110,Addetti,0.1631999999999999,Misterbianco
Altro,384,Addetti,0.1278999999999999,Misterbianco
Industrie,10,Addetti,3.4,Vita
Servizi,40,Addetti,5.4,Vita
Amministrazione,26,Addetti,19.5,Vita
Altro,64,Addetti,12.5,Vita
Industrie,6,Addetti,1.6,Capistrano
Servizi,24,Addetti,4.3,Capistrano
Amministrazione,6,Addetti,2.3,Capistrano
Altro,13,Addetti,3.5,Capistrano
Industrie,40,Addetti,11.8,Capodimonte
Servizi,53,Addetti,9.4,Capodimonte
Amministrazione,26,Addetti,4.1,Capodimonte
Altro,60,Addetti,16.0,Capodimonte
Industrie,615,Addetti,0.2471,Carmignano
Servizi,248,Addetti,43.4,Carmignano
Amministrazione,65,Addetti,36.1,Carmignano
Altro,170,Addetti,56.9,Carmignano
Industrie,168,Addetti,94.6,Mezzolombardo
Servizi,207,Addetti,66.1,Mezzolombardo
Amministrazione,68,Addetti,38.6,Mezzolombardo
Altro,194,Addetti,75.7,Mezzolombardo
Industrie,15,Addetti,2.7,Pentone
Servizi,34,Addetti,4.4,Pentone
Amministrazione,3,Addetti,3.4,Pentone
Altro,38,Addetti,7.6,Pentone
Industrie,53,Addetti,47.5,Ambivere
Servizi,34,Addetti,6.6,Ambivere
Amministrazione,8,Addetti,2.7,Ambivere
Altro,34,Addetti,10.4,Ambivere
Industrie,34,Addetti,6.0,Pallagorio
Servizi,36,Addetti,4.4,Pallagorio
Amministrazione,8,Addetti,16.1,Pallagorio
Altro,26,Addetti,6.0,Pallagorio
Industrie,228,Addetti,0.2004999999999999,Sovico
Servizi,126,Addetti,33.9,Sovico
Amministrazione,32,Addetti,17.7,Sovico
Altro,100,Addetti,33.5,Sovico
Industrie,11,Addetti,4.0,Cimone
Servizi,5,Addetti,1.0,Cimone
Amministrazione,18,Addetti,1.7,Cimone
Altro,6,Addetti,1.1,Cimone
Industrie,165,Addetti,0.1056999999999999,Capraia e Limite
Servizi,115,Addetti,20.6,Capraia e Limite
Amministrazione,33,Addetti,17.6,Capraia e Limite
Altro,76,Addetti,20.3,Capraia e Limite
Industrie,287,Addetti,0.1303,Sant'Antonio Abate
Servizi,306,Addetti,57.5,Sant'Antonio Abate
Amministrazione,22,Addetti,51.0,Sant'Antonio Abate
Altro,202,Addetti,60.9,Sant'Antonio Abate
Industrie,25,Addetti,6.9,Abriola
Servizi,33,Addetti,5.1,Abriola
Amministrazione,11,Addetti,5.7,Abriola
Altro,41,Addetti,10.5,Abriola
Industrie,3,Addetti,12.7,Prossedi
Servizi,21,Addetti,4.4,Prossedi
Amministrazione,7,Addetti,4.8,Prossedi
Altro,17,Addetti,5.7,Prossedi
Industrie,308,Addetti,0.1447999999999999,Carbonia
Servizi,821,Addetti,0.1772,Carbonia
Amministrazione,243,Addetti,0.2999,Carbonia
Altro,510,Addetti,0.1866,Carbonia
Industrie,35,Addetti,10.4,Padru
Servizi,46,Addetti,6.4,Padru
Amministrazione,7,Addetti,6.0,Padru
Altro,32,Addetti,9.6,Padru
Industrie,3,Addetti,0.7,Osidda
Servizi,9,Addetti,2.2,Osidda
Amministrazione,1,Addetti,0.4,Osidda
Altro,6,Addetti,1.3,Osidda
Industrie,11,Addetti,2.9,San Nicola dell'Alto
Servizi,22,Addetti,4.2,San Nicola dell'Alto
Amministrazione,5,Addetti,14.8,San Nicola dell'Alto
Altro,16,Addetti,3.8,San Nicola dell'Alto
Industrie,94,Addetti,42.2,Polesine Zibello
Servizi,67,Addetti,13.6,Polesine Zibello
Amministrazione,80,Addetti,12.9,Polesine Zibello
Altro,159,Addetti,50.9,Polesine Zibello
Industrie,5,Addetti,2.9,Monte Cerignone
Servizi,14,Addetti,3.2,Monte Cerignone
Amministrazione,9,Addetti,3.5,Monte Cerignone
Altro,18,Addetti,4.3,Monte Cerignone
Industrie,172,Addetti,0.1316999999999999,Tavullia
Servizi,85,Addetti,21.1,Tavullia
Amministrazione,30,Addetti,18.9,Tavullia
Altro,119,Addetti,21.1,Tavullia
Industrie,607,Addetti,0.5488999999999999,Recanati
Servizi,435,Addetti,98.0,Recanati
Amministrazione,119,Addetti,0.1248,Recanati
Altro,453,Addetti,0.1474,Recanati
Industrie,56,Addetti,22.8,Penna Sant'Andrea
Servizi,46,Addetti,8.7,Penna Sant'Andrea
Amministrazione,16,Addetti,3.9,Penna Sant'Andrea
Altro,65,Addetti,16.6,Penna Sant'Andrea
Industrie,84,Addetti,31.8,Cinigiano
Servizi,73,Addetti,12.6,Cinigiano
Amministrazione,32,Addetti,20.1,Cinigiano
Altro,63,Addetti,15.6,Cinigiano
Industrie,18,Addetti,15.0,Torricella
Servizi,91,Addetti,14.0,Torricella
Amministrazione,11,Addetti,14.2,Torricella
Altro,84,Addetti,18.3,Torricella
Industrie,23,Addetti,10.7,Lettomanoppello
Servizi,62,Addetti,9.1,Lettomanoppello
Amministrazione,20,Addetti,9.6,Lettomanoppello
Altro,27,Addetti,10.3,Lettomanoppello
Industrie,17,Addetti,6.8,Cannole
Servizi,32,Addetti,5.7,Cannole
Amministrazione,9,Addetti,3.0,Cannole
Altro,41,Addetti,16.1,Cannole
Industrie,40,Addetti,14.3,Ferentillo
Servizi,27,Addetti,5.0,Ferentillo
Amministrazione,5,Addetti,8.6,Ferentillo
Altro,44,Addetti,17.8,Ferentillo
Industrie,146,Addetti,55.1,Montecastrilli
Servizi,87,Addetti,17.5,Montecastrilli
Amministrazione,35,Addetti,11.6,Montecastrilli
Altro,71,Addetti,25.6,Montecastrilli
Industrie,237,Addetti,0.177,Roncadelle
Servizi,281,Addetti,0.1993,Roncadelle
Amministrazione,35,Addetti,25.0,Roncadelle
Altro,184,Addetti,79.7,Roncadelle
Industrie,22,Addetti,20.9,Ferrera Erbognone
Servizi,11,Addetti,3.1,Ferrera Erbognone
Amministrazione,5,Addetti,1.0,Ferrera Erbognone
Altro,28,Addetti,13.9,Ferrera Erbognone
Industrie,53,Addetti,16.3,San Lorenzello
Servizi,42,Addetti,7.5,San Lorenzello
Amministrazione,10,Addetti,26.3,San Lorenzello
Altro,38,Addetti,13.6,San Lorenzello
Industrie,39,Addetti,11.3,San Marcellino
Servizi,243,Addetti,38.4,San Marcellino
Amministrazione,7,Addetti,29.9,San Marcellino
Altro,125,Addetti,29.3,San Marcellino
Industrie,41,Addetti,13.9,Monteleone d'Orvieto
Servizi,37,Addetti,5.9,Monteleone d'Orvieto
Amministrazione,17,Addetti,5.8,Monteleone d'Orvieto
Altro,28,Addetti,6.6,Monteleone d'Orvieto
Industrie,464,Addetti,0.3532,Carate Brianza
Servizi,388,Addetti,0.1177999999999999,Carate Brianza
Amministrazione,74,Addetti,0.1102,Carate Brianza
Altro,418,Addetti,0.1647,Carate Brianza
Industrie,2,Addetti,0.5,Trarego Viggiona
Servizi,8,Addetti,1.9,Trarego Viggiona
Amministrazione,5,Addetti,0.6,Trarego Viggiona
Altro,19,Addetti,4.9,Trarego Viggiona
Industrie,33,Addetti,39.6,Polcenigo
Servizi,79,Addetti,17.6,Polcenigo
Amministrazione,28,Addetti,7.8,Polcenigo
Altro,106,Addetti,30.3,Polcenigo
Industrie,38,Addetti,18.6,San Giorgio della Richinvelda
Servizi,80,Addetti,18.3,San Giorgio della Richinvelda
Amministrazione,10,Addetti,34.3,San Giorgio della Richinvelda
Altro,107,Addetti,70.0,San Giorgio della Richinvelda
Industrie,19,Addetti,7.4,Santa Cristina d'Aspromonte
Servizi,12,Addetti,2.2,Santa Cristina d'Aspromonte
Amministrazione,7,Addetti,3.3,Santa Cristina d'Aspromonte
Altro,9,Addetti,2.5,Santa Cristina d'Aspromonte
Industrie,26,Addetti,6.4,Talla
Servizi,19,Addetti,3.2,Talla
Amministrazione,16,Addetti,2.5,Talla
Altro,33,Addetti,7.4,Talla
Industrie,118,Addetti,30.0,Rocca Priora
Servizi,139,Addetti,27.6,Rocca Priora
Amministrazione,31,Addetti,62.9,Rocca Priora
Altro,144,Addetti,41.0,Rocca Priora
Industrie,2,Addetti,0.5,Agosta
Servizi,27,Addetti,2.3,Agosta
Amministrazione,6,Addetti,3.8,Agosta
Altro,28,Addetti,3.0,Agosta
Industrie,43,Addetti,13.2,Sant'Angelo a Cupolo
Servizi,54,Addetti,10.4,Sant'Angelo a Cupolo
Amministrazione,21,Addetti,17.3,Sant'Angelo a Cupolo
Altro,62,Addetti,16.7,Sant'Angelo a Cupolo
Industrie,413,Addetti,0.2893,San Martino di Lupari
Servizi,300,Addetti,79.0,San Martino di Lupari
Amministrazione,41,Addetti,21.7,San Martino di Lupari
Altro,251,Addetti,85.2,San Martino di Lupari
Industrie,5,Addetti,0.9,Moricone
Servizi,40,Addetti,4.9,Moricone
Amministrazione,12,Addetti,4.3,Moricone
Altro,62,Addetti,7.2,Moricone
Industrie,16,Addetti,8.7,Orciano Pisano
Servizi,14,Addetti,3.3,Orciano Pisano
Amministrazione,6,Addetti,1.4,Orciano Pisano
Altro,18,Addetti,5.0,Orciano Pisano
Industrie,148,Addetti,33.5,Corleone
Servizi,214,Addetti,33.4,Corleone
Amministrazione,76,Addetti,0.1016999999999999,Corleone
Altro,150,Addetti,45.5,Corleone
Industrie,20,Addetti,7.7,Furore
Servizi,13,Addetti,2.2,Furore
Amministrazione,5,Addetti,2.3,Furore
Altro,30,Addetti,7.8,Furore
Industrie,231,Addetti,0.7794,Vimercate
Servizi,553,Addetti,0.2326,Vimercate
Amministrazione,111,Addetti,0.2425,Vimercate
Altro,1038,Addetti,0.2729,Vimercate
Industrie,14,Addetti,4.0,Guardistallo
Servizi,16,Addetti,3.1,Guardistallo
Amministrazione,11,Addetti,18.7,Guardistallo
Altro,22,Addetti,6.7,Guardistallo
Industrie,30,Addetti,19.0,Portula
Servizi,13,Addetti,2.2,Portula
Amministrazione,20,Addetti,2.7,Portula
Altro,23,Addetti,5.7,Portula
Industrie,67,Addetti,17.7,Stornara
Servizi,116,Addetti,46.9,Stornara
Amministrazione,20,Addetti,7.4,Stornara
Altro,60,Addetti,16.9,Stornara
Industrie,25,Addetti,10.0,Corbara
Servizi,42,Addetti,6.7,Corbara
Amministrazione,6,Addetti,10.7,Corbara
Altro,40,Addetti,9.2,Corbara
Industrie,593,Addetti,0.6359,Arzano
Servizi,648,Addetti,0.1413,Arzano
Amministrazione,40,Addetti,94.9,Arzano
Altro,368,Addetti,0.1717,Arzano
Industrie,186,Addetti,0.2254,San Paolo d'Argon
Servizi,109,Addetti,48.5,San Paolo d'Argon
Amministrazione,18,Addetti,9.2,San Paolo d'Argon
Altro,120,Addetti,56.4,San Paolo d'Argon
Industrie,205,Addetti,78.3,Bonate Sopra
Servizi,83,Addetti,18.9,Bonate Sopra
Amministrazione,16,Addetti,16.2,Bonate Sopra
Altro,77,Addetti,26.5,Bonate Sopra
Industrie,42,Addetti,15.8,Calvene
Servizi,10,Addetti,1.6,Calvene
Amministrazione,9,Addetti,2.5,Calvene
Altro,26,Addetti,7.4,Calvene
Industrie,20,Addetti,13.7,Luzzana
Servizi,12,Addetti,2.7,Luzzana
Amministrazione,3,Addetti,0.5,Luzzana
Altro,13,Addetti,2.8,Luzzana
Industrie,241,Addetti,0.1359,Casavatore
Servizi,473,Addetti,93.9,Casavatore
Amministrazione,33,Addetti,53.8,Casavatore
Altro,235,Addetti,67.7,Casavatore
Industrie,172,Addetti,0.1166,Carasco
Servizi,97,Addetti,31.1,Carasco
Amministrazione,18,Addetti,5.9,Carasco
Altro,83,Addetti,29.2,Carasco
Industrie,8,Addetti,1.9,Castelluccio dei Sauri
Servizi,43,Addetti,5.6,Castelluccio dei Sauri
Amministrazione,8,Addetti,3.5,Castelluccio dei Sauri
Altro,53,Addetti,13.4,Castelluccio dei Sauri
Industrie,24,Addetti,4.0,Rocchetta Ligure
Servizi,13,Addetti,3.1,Rocchetta Ligure
Amministrazione,6,Addetti,2.9,Rocchetta Ligure
Altro,10,Addetti,2.6,Rocchetta Ligure
Industrie,20,Addetti,9.2,Orio Litta
Servizi,51,Addetti,11.2,Orio Litta
Amministrazione,10,Addetti,2.9,Orio Litta
Altro,65,Addetti,16.7,Orio Litta
Industrie,153,Addetti,97.7,Albavilla
Servizi,117,Addetti,30.7,Albavilla
Amministrazione,30,Addetti,11.9,Albavilla
Altro,134,Addetti,38.3,Albavilla
Industrie,250,Addetti,0.1143999999999999,Brugine
Servizi,138,Addetti,31.1,Brugine
Amministrazione,20,Addetti,22.1,Brugine
Altro,89,Addetti,35.5,Brugine
Industrie,163,Addetti,0.1409,Albizzate
Servizi,94,Addetti,25.4,Albizzate
Amministrazione,21,Addetti,12.1,Albizzate
Altro,101,Addetti,28.6,Albizzate
Industrie,166,Addetti,0.1313,Suisio
Servizi,39,Addetti,10.4,Suisio
Amministrazione,15,Addetti,20.9,Suisio
Altro,67,Addetti,27.1,Suisio
Industrie,1,Addetti,0.8,Valnegra
Servizi,8,Addetti,1.6,Valnegra
Amministrazione,7,Addetti,4.0,Valnegra
Altro,2,Addetti,0.6,Valnegra
Industrie,81,Addetti,48.9,Gargallo
Servizi,22,Addetti,5.8,Gargallo
Amministrazione,8,Addetti,2.5,Gargallo
Altro,22,Addetti,5.5,Gargallo
Industrie,6,Addetti,3.1,Ginestra degli Schiavoni
Servizi,7,Addetti,1.6,Ginestra degli Schiavoni
Amministrazione,2,Addetti,1.5,Ginestra degli Schiavoni
Altro,3,Addetti,0.9,Ginestra degli Schiavoni
Industrie,817,Addetti,0.25,Modica
Servizi,1036,Addetti,0.2459,Modica
Amministrazione,105,Addetti,0.3192,Modica
Altro,904,Addetti,0.3271,Modica
Industrie,107,Addetti,58.0,Villasor
Servizi,140,Addetti,27.9,Villasor
Amministrazione,49,Addetti,27.2,Villasor
Altro,92,Addetti,28.3,Villasor
Industrie,26,Addetti,5.5,Orroli
Servizi,65,Addetti,10.2,Orroli
Amministrazione,15,Addetti,19.0,Orroli
Altro,47,Addetti,13.3,Orroli
Industrie,42,Addetti,12.5,Sant'Antonio di Gallura
Servizi,27,Addetti,5.4,Sant'Antonio di Gallura
Amministrazione,14,Addetti,4.0,Sant'Antonio di Gallura
Altro,39,Addetti,9.6,Sant'Antonio di Gallura
Industrie,16,Addetti,7.0,Mineo
Servizi,104,Addetti,19.3,Mineo
Amministrazione,30,Addetti,33.5,Mineo
Altro,108,Addetti,22.1,Mineo
Industrie,74,Addetti,0.143,Santa Sofia
Servizi,93,Addetti,20.8,Santa Sofia
Amministrazione,53,Addetti,28.5,Santa Sofia
Altro,129,Addetti,38.1,Santa Sofia
Industrie,9,Addetti,2.3,Castelluccio Superiore
Servizi,12,Addetti,1.8,Castelluccio Superiore
Amministrazione,5,Addetti,4.2,Castelluccio Superiore
Altro,20,Addetti,4.7,Castelluccio Superiore
Industrie,228,Addetti,0.1271,Muggia
Servizi,259,Addetti,72.3,Muggia
Amministrazione,60,Addetti,56.2,Muggia
Altro,248,Addetti,81.3,Muggia
Industrie,66,Addetti,64.8,Arsiero
Servizi,65,Addetti,14.1,Arsiero
Amministrazione,28,Addetti,21.4,Arsiero
Altro,97,Addetti,29.0,Arsiero
Industrie,123,Addetti,0.1131,Castel Guelfo di Bologna
Servizi,70,Addetti,27.6,Castel Guelfo di Bologna
Amministrazione,21,Addetti,15.6,Castel Guelfo di Bologna
Altro,79,Addetti,19.8,Castel Guelfo di Bologna
Industrie,5,Addetti,1.3,Ono San Pietro
Servizi,22,Addetti,3.9,Ono San Pietro
Amministrazione,10,Addetti,1.7,Ono San Pietro
Altro,19,Addetti,4.6,Ono San Pietro
Industrie,6,Addetti,2.2,Belmonte del Sannio
Servizi,12,Addetti,2.4,Belmonte del Sannio
Amministrazione,5,Addetti,3.4,Belmonte del Sannio
Altro,12,Addetti,3.4,Belmonte del Sannio
Industrie,5,Addetti,1.6,Dualchi
Servizi,10,Addetti,2.1,Dualchi
Amministrazione,14,Addetti,3.4,Dualchi
Altro,11,Addetti,3.4,Dualchi
Industrie,37,Addetti,11.3,Guasila
Servizi,61,Addetti,10.8,Guasila
Amministrazione,24,Addetti,12.2,Guasila
Altro,59,Addetti,12.8,Guasila
Industrie,3,Addetti,0.8,Aidomaggiore
Servizi,10,Addetti,1.9,Aidomaggiore
Amministrazione,11,Addetti,1.7,Aidomaggiore
Altro,5,Addetti,1.6,Aidomaggiore
Industrie,35,Addetti,12.8,Gudo Visconti
Servizi,21,Addetti,4.6,Gudo Visconti
Amministrazione,10,Addetti,2.6,Gudo Visconti
Altro,28,Addetti,7.9,Gudo Visconti
Industrie,42,Addetti,13.9,Schivenoglia
Servizi,29,Addetti,5.3,Schivenoglia
Amministrazione,9,Addetti,7.0,Schivenoglia
Altro,22,Addetti,6.2,Schivenoglia
Industrie,165,Addetti,0.1427,Sant'Agata Bolognese
Servizi,101,Addetti,25.2,Sant'Agata Bolognese
Amministrazione,41,Addetti,25.9,Sant'Agata Bolognese
Altro,117,Addetti,32.6,Sant'Agata Bolognese
Industrie,23,Addetti,8.1,Turriaco
Servizi,52,Addetti,9.8,Turriaco
Amministrazione,23,Addetti,3.7,Turriaco
Altro,46,Addetti,13.0,Turriaco
Industrie,91,Addetti,35.9,Villa Estense
Servizi,59,Addetti,10.0,Villa Estense
Amministrazione,7,Addetti,6.1,Villa Estense
Altro,43,Addetti,15.0,Villa Estense
Industrie,274,Addetti,0.1667,San Zenone degli Ezzelini
Servizi,92,Addetti,20.6,San Zenone degli Ezzelini
Amministrazione,31,Addetti,12.5,San Zenone degli Ezzelini
Altro,121,Addetti,39.5,San Zenone degli Ezzelini
Industrie,5,Addetti,1.1,Pietracatella
Servizi,26,Addetti,3.9,Pietracatella
Amministrazione,4,Addetti,2.6,Pietracatella
Altro,36,Addetti,5.3,Pietracatella
Industrie,122,Addetti,84.6,Monticelli Brusati
Servizi,53,Addetti,10.3,Monticelli Brusati
Amministrazione,13,Addetti,7.6,Monticelli Brusati
Altro,64,Addetti,22.1,Monticelli Brusati
Industrie,180,Addetti,83.6,Montenero di Bisaccia
Servizi,154,Addetti,27.2,Montenero di Bisaccia
Amministrazione,23,Addetti,26.0,Montenero di Bisaccia
Altro,145,Addetti,44.1,Montenero di Bisaccia
Industrie,90,Addetti,66.7,San Gemini
Servizi,113,Addetti,25.6,San Gemini
Amministrazione,25,Addetti,13.8,San Gemini
Altro,80,Addetti,26.6,San Gemini
Industrie,167,Addetti,89.1,Buttapietra
Servizi,86,Addetti,17.5,Buttapietra
Amministrazione,24,Addetti,21.0,Buttapietra
Altro,112,Addetti,33.9,Buttapietra
Industrie,288,Addetti,0.1969,Pianiga
Servizi,242,Addetti,0.1036,Pianiga
Amministrazione,34,Addetti,16.8,Pianiga
Altro,168,Addetti,64.4,Pianiga
Industrie,98,Addetti,49.6,Offlaga
Servizi,52,Addetti,9.4,Offlaga
Amministrazione,18,Addetti,9.3,Offlaga
Altro,37,Addetti,13.4,Offlaga
Industrie,54,Addetti,23.2,Angolo Terme
Servizi,39,Addetti,6.6,Angolo Terme
Amministrazione,19,Addetti,4.9,Angolo Terme
Altro,58,Addetti,16.3,Angolo Terme
Industrie,38,Addetti,13.0,Lariano
Servizi,195,Addetti,34.1,Lariano
Amministrazione,8,Addetti,93.8,Lariano
Altro,225,Addetti,52.0,Lariano
Industrie,269,Addetti,0.1376,Borgosatollo
Servizi,175,Addetti,39.1,Borgosatollo
Amministrazione,27,Addetti,16.8,Borgosatollo
Altro,135,Addetti,45.6,Borgosatollo
Industrie,26,Addetti,11.9,Bracca
Servizi,6,Addetti,1.9,Bracca
Amministrazione,4,Addetti,0.6,Bracca
Altro,18,Addetti,6.5,Bracca
Industrie,45,Addetti,36.4,Zenson di Piave
Servizi,28,Addetti,7.3,Zenson di Piave
Amministrazione,7,Addetti,3.4,Zenson di Piave
Altro,32,Addetti,7.2,Zenson di Piave
Industrie,63,Addetti,31.6,Bellona
Servizi,105,Addetti,17.3,Bellona
Amministrazione,5,Addetti,23.0,Bellona
Altro,127,Addetti,35.5,Bellona
Industrie,5,Addetti,4.5,Frassineto Po
Servizi,16,Addetti,3.3,Frassineto Po
Amministrazione,9,Addetti,2.2,Frassineto Po
Altro,51,Addetti,9.0,Frassineto Po
Industrie,84,Addetti,55.1,Villafranca d'Asti
Servizi,48,Addetti,11.6,Villafranca d'Asti
Amministrazione,26,Addetti,18.6,Villafranca d'Asti
Altro,76,Addetti,24.9,Villafranca d'Asti
Industrie,20,Addetti,3.9,San Potito Sannitico
Servizi,38,Addetti,4.9,San Potito Sannitico
Amministrazione,17,Addetti,18.5,San Potito Sannitico
Altro,28,Addetti,6.3,San Potito Sannitico
Industrie,18,Addetti,5.8,San Paolo Solbrito
Servizi,13,Addetti,2.6,San Paolo Solbrito
Amministrazione,7,Addetti,1.7,San Paolo Solbrito
Altro,11,Addetti,3.2,San Paolo Solbrito
Industrie,1,Addetti,0.3,Taipana
Servizi,9,Addetti,1.8,Taipana
Amministrazione,1,Addetti,0.9,Taipana
Altro,29,Addetti,17.2,Taipana
Industrie,40,Addetti,13.6,Castelguglielmo
Servizi,43,Addetti,7.7,Castelguglielmo
Amministrazione,16,Addetti,12.2,Castelguglielmo
Altro,33,Addetti,11.8,Castelguglielmo
Industrie,9,Addetti,2.8,Sant'Agapito
Servizi,24,Addetti,4.7,Sant'Agapito
Amministrazione,7,Addetti,12.3,Sant'Agapito
Altro,25,Addetti,7.3,Sant'Agapito
Industrie,3,Addetti,2.3,Castellazzo Novarese
Servizi,3,Addetti,0.7,Castellazzo Novarese
Amministrazione,2,Addetti,0.2,Castellazzo Novarese
Altro,5,Addetti,1.3,Castellazzo Novarese
Industrie,84,Addetti,27.9,Magliano de' Marsi
Servizi,100,Addetti,23.2,Magliano de' Marsi
Amministrazione,9,Addetti,8.8,Magliano de' Marsi
Altro,67,Addetti,32.5,Magliano de' Marsi
Industrie,2,Addetti,2.0,Molino dei Torti
Servizi,31,Addetti,6.6,Molino dei Torti
Amministrazione,8,Addetti,1.8,Molino dei Torti
Altro,18,Addetti,5.6,Molino dei Torti
Industrie,18,Addetti,5.9,Cervino
Servizi,103,Addetti,17.5,Cervino
Amministrazione,8,Addetti,16.6,Cervino
Altro,66,Addetti,16.3,Cervino
Industrie,89,Addetti,49.2,Carimate
Servizi,54,Addetti,10.7,Carimate
Amministrazione,22,Addetti,11.2,Carimate
Altro,105,Addetti,37.9,Carimate
Industrie,133,Addetti,35.2,Lizzanello
Servizi,228,Addetti,31.8,Lizzanello
Amministrazione,45,Addetti,23.5,Lizzanello
Altro,103,Addetti,29.8,Lizzanello
Industrie,12,Addetti,3.1,Giungano
Servizi,16,Addetti,3.0,Giungano
Amministrazione,5,Addetti,2.8,Giungano
Altro,16,Addetti,5.3,Giungano
Industrie,248,Addetti,0.2414,Gorla Minore
Servizi,90,Addetti,18.1,Gorla Minore
Amministrazione,29,Addetti,31.0,Gorla Minore
Altro,157,Addetti,55.2,Gorla Minore
Industrie,15,Addetti,11.5,Arignano
Servizi,16,Addetti,3.8,Arignano
Amministrazione,9,Addetti,0.9,Arignano
Altro,23,Addetti,6.6,Arignano
Industrie,74,Addetti,26.8,Orani
Servizi,61,Addetti,8.9,Orani
Amministrazione,38,Addetti,12.3,Orani
Altro,57,Addetti,14.7,Orani
Industrie,13,Addetti,15.5,Barone Canavese
Servizi,11,Addetti,2.7,Barone Canavese
Amministrazione,6,Addetti,0.8,Barone Canavese
Altro,9,Addetti,2.4,Barone Canavese
Industrie,65,Addetti,27.8,Serrenti
Servizi,130,Addetti,27.0,Serrenti
Amministrazione,20,Addetti,13.5,Serrenti
Altro,96,Addetti,30.0,Serrenti
Industrie,317,Addetti,98.5,Scicli
Servizi,550,Addetti,0.1114,Scicli
Amministrazione,84,Addetti,0.1371,Scicli
Altro,371,Addetti,0.1044,Scicli
Industrie,49,Addetti,20.7,Patti
Servizi,312,Addetti,64.1,Patti
Amministrazione,50,Addetti,0.1615,Patti
Altro,508,Addetti,0.1316,Patti
Industrie,31,Addetti,10.1,Chiaramonti
Servizi,43,Addetti,18.5,Chiaramonti
Amministrazione,9,Addetti,4.1,Chiaramonti
Altro,30,Addetti,6.6,Chiaramonti
Industrie,6,Addetti,2.3,Osini
Servizi,19,Addetti,3.3,Osini
Amministrazione,8,Addetti,3.5,Osini
Altro,14,Addetti,3.1,Osini
Industrie,30,Addetti,10.3,Orgosolo
Servizi,66,Addetti,10.9,Orgosolo
Amministrazione,41,Addetti,30.1,Orgosolo
Altro,65,Addetti,17.5,Orgosolo
Industrie,21,Addetti,5.2,Padria
Servizi,17,Addetti,2.3,Padria
Amministrazione,6,Addetti,8.2,Padria
Altro,16,Addetti,3.2,Padria
Industrie,17,Addetti,5.9,Molochio
Servizi,38,Addetti,4.6,Molochio
Amministrazione,6,Addetti,7.6,Molochio
Altro,43,Addetti,13.3,Molochio
Industrie,52,Addetti,12.2,Auletta
Servizi,53,Addetti,11.2,Auletta
Amministrazione,16,Addetti,7.8,Auletta
Altro,37,Addetti,8.2,Auletta
Industrie,228,Addetti,84.7,Parabita
Servizi,238,Addetti,42.3,Parabita
Amministrazione,13,Addetti,26.5,Parabita
Altro,135,Addetti,33.9,Parabita
Industrie,156,Addetti,41.2,Roccadaspide
Servizi,206,Addetti,30.9,Roccadaspide
Amministrazione,22,Addetti,56.6,Roccadaspide
Altro,149,Addetti,59.0,Roccadaspide
Industrie,208,Addetti,0.1021,Torgiano
Servizi,175,Addetti,39.1,Torgiano
Amministrazione,27,Addetti,13.2,Torgiano
Altro,114,Addetti,37.4,Torgiano
Industrie,127,Addetti,44.6,Campo nell'Elba
Servizi,161,Addetti,36.3,Campo nell'Elba
Amministrazione,22,Addetti,13.3,Campo nell'Elba
Altro,238,Addetti,90.3,Campo nell'Elba
Industrie,74,Addetti,22.8,Cusano Mutri
Servizi,82,Addetti,12.3,Cusano Mutri
Amministrazione,11,Addetti,14.5,Cusano Mutri
Altro,74,Addetti,15.7,Cusano Mutri
Industrie,31,Addetti,11.0,Pescosolido
Servizi,17,Addetti,2.6,Pescosolido
Amministrazione,8,Addetti,3.3,Pescosolido
Altro,12,Addetti,2.9,Pescosolido
Industrie,519,Addetti,0.1982,Ruvo di Puglia
Servizi,598,Addetti,0.1116,Ruvo di Puglia
Amministrazione,96,Addetti,0.1692,Ruvo di Puglia
Altro,365,Addetti,0.1028999999999999,Ruvo di Puglia
Industrie,29,Addetti,12.6,Viddalba
Servizi,28,Addetti,6.0,Viddalba
Amministrazione,14,Addetti,7.7,Viddalba
Altro,30,Addetti,8.5,Viddalba
Industrie,2,Addetti,1.0,Valmontone
Servizi,255,Addetti,47.6,Valmontone
Amministrazione,32,Addetti,41.1,Valmontone
Altro,235,Addetti,66.0,Valmontone
Industrie,6,Addetti,1.4,Bore
Servizi,28,Addetti,5.1,Bore
Amministrazione,11,Addetti,1.3,Bore
